k,features,cv_r2_mean,cv_r2_std,r2,mae,rmse
4,Perovskite_composition_c_ions_coefficients | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_0D | Perovskite_dimension_2D,0.18136463184543275,0.01865167281313379,0.20705746324423013,3.771274928626373,4.700604376441223
6,Perovskite_band_gap_graded | Perovskite_composition_b_ions_coefficients | Perovskite_composition_long_form | Perovskite_composition_perovskite_ABC3_structure | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_2D3D_mixture,0.18126425776487579,0.023179808040908773,0.2177026407880044,3.7542961425760617,4.668945180417218
4,Add_lay_front | Backcontact_thickness_list | Perovskite_composition_c_ions_coefficients | Perovskite_deposition_quenching_induced_crystallisation,0.1811511060005346,0.010999133278110402,0.19678128611007328,3.779909519920924,4.730965182319881
7,Module_number_of_cells_in_module | Perovskite_band_gap_graded | Perovskite_composition_long_form | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_solvent_annealing | Perovskite_deposition_solvents_mixing_ratios,0.1810229049442353,0.006043304153927271,0.21837188410327735,3.7571471718008533,4.666947647845207
7,Add_lay_back | Perovskite_band_gap | Perovskite_band_gap_graded | Perovskite_composition_a_ions_coefficients | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_2D3D_mixture,0.18101672634828228,0.016249425472302275,0.2136702164899732,3.7358825050339552,4.680962969115439
3,Outdoor_tested | Perovskite_composition_c_ions_coefficients | Perovskite_deposition_solvents_mixing_ratios,0.18089181783931063,0.017352809915107868,0.21102767034697978,3.7673766084513844,4.688821812777126
6,Cell_area_measured | Module_number_of_cells_in_module | Perovskite_composition_b_ions_coefficients | Perovskite_composition_c_ions_coefficients | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_dimension_3D,0.18075423962349277,0.014685299150003158,0.19922157796131013,3.743505254037639,4.7237730454118
3,Perovskite_composition_c_ions_coefficients | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_2D,0.180712074765608,0.018206033753200335,0.20738547077872693,3.7710034160798855,4.699632053062242
6,Cell_area_total | Cell_flexible | Module | Perovskite_composition_a_ions_coefficients | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_dimension_2D,0.18065790899264697,0.003510576922851527,0.1891898943146435,3.8386428404229846,4.753269287753861
4,Add_lay_front | Outdoor_periodic_JV_measurements | Perovskite_composition_c_ions_coefficients | Perovskite_deposition_solvents_mixing_ratios,0.18049088587836326,0.017421392738541156,0.21287627791409025,3.7592589035457418,4.683325501690902
8,Cell_semitransparent | Outdoor_irradiance_measured | Perovskite_composition_leadfree | Perovskite_composition_long_form | Perovskite_composition_perovskite_ABC3_structure | Perovskite_deposition_solvent_annealing | Perovskite_deposition_thermal_annealing_time | Perovskite_dimension_3D_with_2D_capping_layer,0.18047101352111394,0.033442197482158695,0.20528289859526805,3.7914811657351426,4.705861292426209
7,Add_lay_back | Add_lay_front | Backcontact_thickness_list | Perovskite_composition_a_ions_coefficients | Perovskite_composition_leadfree | Perovskite_composition_perovskite_inspired_structure | Perovskite_dimension_0D,0.18018038502395584,0.019369843822668105,0.19636385281103463,3.8064742340517275,4.732194365512375
8,Backcontact_thickness_list | Cell_flexible | ETL_stack_sequence | Module | Outdoor_tested | Perovskite_composition_leadfree | Perovskite_composition_long_form | Perovskite_single_crystal,0.18017649764161545,0.02071468930588676,0.20222116394582113,3.763535958629106,4.714917501247085
8,Backcontact_thickness_list | ETL_stack_sequence | Module_JV_data_recalculated_per_cell | Perovskite_composition_a_ions_coefficients | Perovskite_composition_leadfree | Perovskite_deposition_number_of_deposition_steps | Perovskite_dimension_2D | Perovskite_single_crystal,0.18017522933933525,0.02439939114461144,0.19033809362289378,3.785604652011833,4.749902510489814
4,Backcontact_thickness_list | ETL_stack_sequence | Perovskite_composition_leadfree | Perovskite_composition_long_form,0.18008857607906134,0.0224048501638718,0.19788651687583314,3.776436525352545,4.7277091524662636
6,Add_lay_front | Cell_area_measured | Module_number_of_cells_in_module | Perovskite_composition_c_ions_coefficients | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_single_crystal,0.17993155372367606,0.014377610259367103,0.20051396780814335,3.744561728117043,4.71995961752254
6,Cell_area_measured | Cell_semitransparent | Perovskite_composition_c_ions_coefficients | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_dimension_0D | Perovskite_dimension_3D,0.17978038145405248,0.01875704476228805,0.19415718112154523,3.7582337537783888,4.738686881346372
4,Cell_area_measured | Perovskite_band_gap_graded | Perovskite_composition_c_ions_coefficients | Perovskite_deposition_quenching_induced_crystallisation,0.1796683310946496,0.015767604050844885,0.19714831213497108,3.7558556567822508,4.729884165581805
7,Encapsulation | Module_JV_data_recalculated_per_cell | Perovskite_composition_a_ions_coefficients | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic | Perovskite_composition_long_form | Perovskite_dimension_3D_with_2D_capping_layer,0.17964717323984555,0.021982456070209547,0.20030138782258888,3.7858177152282404,4.720587084556283
8,Cell_area_measured | ETL_stack_sequence | Encapsulation | Perovskite_composition_inorganic | Perovskite_composition_leadfree | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_dimension_0D | Perovskite_dimension_2D3D_mixture,0.17940292369553576,0.018260123210708763,0.1866970614900647,3.784435372688484,4.760570634941527
8,Backcontact_thickness_list | ETL_stack_sequence | Outdoor_tested | Perovskite_band_gap | Perovskite_composition_leadfree | Perovskite_composition_perovskite_ABC3_structure | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_list_of_layers,0.1792552023372058,0.03296322599230247,0.24008995834259106,3.6512798042660277,4.601653720049174
6,Cell_number_of_cells_per_substrate | Perovskite_composition_leadfree | Perovskite_composition_long_form | Perovskite_deposition_thermal_annealing_temperature | Perovskite_deposition_thermal_annealing_time | Perovskite_dimension_2D,0.1792110885114798,0.02968225117742361,0.1804330339633532,3.815547254659575,4.778868335199409
8,Add_lay_back | Cell_flexible | Cell_stack_sequence | Perovskite_composition_leadfree | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_thermal_annealing_time | Perovskite_dimension_3D_with_2D_capping_layer | Perovskite_single_crystal,0.1790733882149922,0.006726746034106071,0.196980143018046,3.805856025837513,4.730379511613043
4,Cell_area_total | Perovskite_composition_a_ions_coefficients | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_dimension_2D,0.17902482367847505,0.004767813759883389,0.18821059117401928,3.8432407932351,4.756138940464878
4,Perovskite_band_gap_graded | Perovskite_composition_b_ions_coefficients | Perovskite_composition_long_form | Perovskite_deposition_solvents_mixing_ratios,0.17863452421561243,0.02079384460255127,0.21762413552299853,3.7605935754227042,4.669179444012217
7,Backcontact_thickness_list | Cell_area_total | Cell_flexible | Cell_number_of_cells_per_substrate | ETL_stack_sequence | Perovskite_composition_a_ions_coefficients | Perovskite_composition_leadfree,0.17851146200738252,0.015975889676415972,0.19723671627096218,3.7795242735729953,4.72962374834621
3,Cell_stack_sequence | Perovskite_composition_c_ions_coefficients | Perovskite_deposition_solvents_mixing_ratios,0.17812768092535827,0.020678024461702683,0.21381625339194377,3.748968132416109,4.680528275500423
8,Add_lay_back | Outdoor_periodic_JV_measurements | Perovskite_composition_a_ions_coefficients | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic | Perovskite_composition_perovskite_inspired_structure | Perovskite_dimension_3D_with_2D_capping_layer | Perovskite_single_crystal,0.17811523354239142,0.023894011342290168,0.20166102201886493,3.778210604312213,4.716572445847428
4,Cell_number_of_cells_per_substrate | Cell_stack_sequence | Perovskite_composition_c_ions_coefficients | Perovskite_deposition_solvents_mixing_ratios,0.17810907272727658,0.020026458273015888,0.21465069241873458,3.747077976915949,4.678043708526761
8,Cell_area_measured | Module_JV_data_recalculated_per_cell | Module_number_of_cells_in_module | Perovskite_band_gap | Perovskite_composition_inorganic | Perovskite_composition_leadfree | Perovskite_deposition_solvent_annealing | Perovskite_deposition_solvents_mixing_ratios,0.17807237483374264,0.042173807293113874,0.21787085151591212,3.7147717086529464,4.668443191703895
8,Cell_semitransparent | Module_JV_data_recalculated_per_cell | Outdoor_tested | Perovskite_band_gap | Perovskite_composition_a_ions_coefficients | Perovskite_composition_c_ions_coefficients | Perovskite_composition_perovskite_ABC3_structure | Perovskite_deposition_number_of_deposition_steps,0.17798004987473734,0.029932595977879048,0.18668939164084564,3.788072968186475,4.760593082157168
7,Cell_area_total | Cell_number_of_cells_per_substrate | Outdoor_periodic_JV_measurements | Perovskite_band_gap | Perovskite_composition_a_ions_coefficients | Perovskite_composition_inorganic | Perovskite_composition_perovskite_inspired_structure,0.17792595320095664,0.03677689998960607,0.1909923194706501,3.8059608871541935,4.74798310625391
7,Add_lay_front | Module | Outdoor_periodic_JV_measurements | Outdoor_tested | Perovskite_composition_a_ions_coefficients | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic,0.1774782713557457,0.024140633906223407,0.20110215676065712,3.772291538721147,4.718223040019399
8,Outdoor_irradiance_measured | Outdoor_periodic_JV_measurements | Perovskite_band_gap | Perovskite_composition_a_ions_coefficients | Perovskite_composition_c_ions_coefficients | Perovskite_deposition_solvents_mixing_ratios | Perovskite_deposition_thermal_annealing_temperature | Perovskite_deposition_thermal_annealing_time,0.17737364552409285,0.02910392118106066,0.18825841006401134,3.765257890197515,4.755998856945879
6,Cell_semitransparent | Module_JV_data_recalculated_per_cell | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_solvent_annealing,0.17705102796206684,0.022403246006663335,0.2009675742672905,3.793667910915018,4.718620439690687
8,Cell_area_total | Module_JV_data_recalculated_per_cell | Outdoor_irradiance_measured | Perovskite_composition_a_ions_coefficients | Perovskite_composition_c_ions_coefficients | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_3D | Perovskite_dimension_list_of_layers,0.17683612926024875,0.018608224348168906,0.2159787380398469,3.732808454712639,4.674086689614886
8,Cell_semitransparent | Cell_stack_sequence | ETL_stack_sequence | Outdoor_tested | Perovskite_composition_a_ions_coefficients | Perovskite_composition_c_ions_coefficients | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_3D,0.17674882224054014,0.01953380798415901,0.22301397835990155,3.69444589096285,4.6530684944649385
7,Module | Module_number_of_cells_in_module | Outdoor_irradiance_measured | Perovskite_composition_b_ions_coefficients | Perovskite_composition_inorganic | Perovskite_composition_long_form | Perovskite_dimension_list_of_layers,0.17641245910465994,0.02684535678851216,0.20142813207073518,3.7942023596734904,4.717260350512838
7,Add_lay_front | Cell_semitransparent | Outdoor_periodic_JV_measurements | Perovskite_band_gap_graded | Perovskite_composition_a_ions_coefficients | Perovskite_composition_b_ions_coefficients | Perovskite_deposition_solvents_mixing_ratios,0.1763359059267612,0.02706724273283021,0.22216368262231956,3.7477570530076156,4.655613844280256
8,Add_lay_back | Cell_semitransparent | Module_JV_data_recalculated_per_cell | Outdoor_tested | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic | Perovskite_dimension_list_of_layers | Perovskite_single_crystal,0.17631502987288541,0.021279737472348854,0.20522275661831169,3.7757156502231624,4.7060393522959245
8,Cell_area_measured | Cell_semitransparent | Perovskite_composition_leadfree | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_solvent_annealing | Perovskite_dimension_0D | Perovskite_dimension_list_of_layers,0.17611239734521142,0.014594670995954039,0.18763145933283576,3.8017209761856297,4.757835156498732
8,Cell_flexible | Module | Perovskite_band_gap | Perovskite_composition_a_ions_coefficients | Perovskite_composition_b_ions_coefficients | Perovskite_composition_inorganic | Perovskite_deposition_thermal_annealing_temperature | Perovskite_dimension_3D,0.17562852100351886,0.035093498011325074,0.19350497174406933,3.774247638761201,4.740604123054986
4,Cell_semitransparent | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic | Perovskite_composition_perovskite_inspired_structure,0.17549542656683656,0.02115709360607685,0.20093730562608136,3.7921764232307495,4.718709813333042
4,Perovskite_composition_a_ions_coefficients | Perovskite_composition_long_form | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_solvents_mixing_ratios,0.1753982926207728,0.011978697921013744,0.208749449484663,3.8000152235727387,4.695586607294727
4,ETL_stack_sequence | Perovskite_composition_c_ions_coefficients | Perovskite_composition_leadfree | Perovskite_deposition_thermal_annealing_time,0.17526587944743885,0.034238873953844534,0.19872581713954052,3.7924739903167155,4.725235059867819
8,Cell_flexible | Cell_stack_sequence | Perovskite_band_gap | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic | Perovskite_composition_leadfree | Perovskite_composition_perovskite_ABC3_structure | Perovskite_deposition_thermal_annealing_time,0.1749886003639569,0.044359482898754556,0.21971378418797594,3.703953894211056,4.66293981629054
7,Cell_flexible | Cell_semitransparent | Perovskite_band_gap | Perovskite_band_gap_graded | Perovskite_composition_inorganic | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_solvents_mixing_ratios,0.1749033301037861,0.03757350403889171,0.2385421742897439,3.6810882275144614,4.606337658170736
6,Perovskite_band_gap | Perovskite_composition_b_ions_coefficients | Perovskite_composition_long_form | Perovskite_dimension_2D3D_mixture | Perovskite_dimension_3D_with_2D_capping_layer | Perovskite_dimension_list_of_layers,0.17461741975538278,0.036796551564477066,0.19380491660526034,3.8137324119711296,4.739722498229325
8,Cell_flexible | Cell_semitransparent | Outdoor_periodic_JV_measurements | Perovskite_band_gap_graded | Perovskite_composition_a_ions_coefficients | Perovskite_composition_inorganic | Perovskite_deposition_number_of_deposition_steps | Perovskite_deposition_solvent_annealing,0.1744785791649857,0.01934175309039901,0.19305613689893386,3.830283689963128,4.74192307251457
7,Module_number_of_cells_in_module | Perovskite_band_gap | Perovskite_composition_inorganic | Perovskite_composition_perovskite_ABC3_structure | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_dimension_2D,0.1741359672779422,0.011946709473860858,0.16983840713637088,3.8690527138506043,4.809657612969517
7,Module | Module_number_of_cells_in_module | Outdoor_tested | Perovskite_band_gap | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic | Perovskite_dimension_list_of_layers,0.1741253581511175,0.03593450625616795,0.18994749338274353,3.803792637501482,4.751048105545479
8,Add_lay_back | Outdoor_periodic_JV_measurements | Perovskite_band_gap_graded | Perovskite_composition_inorganic | Perovskite_composition_long_form | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_thermal_annealing_time,0.17400054877538984,0.016517526467062817,0.2118136642020304,3.752067149535173,4.6864856703553395
7,Add_lay_back | Cell_semitransparent | Perovskite_composition_c_ions_coefficients | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_thermal_annealing_time | Perovskite_dimension_0D | Perovskite_single_crystal,0.17397821278734163,0.008751142201900307,0.21722297176469585,3.737567608164532,4.6703763530756754
6,Cell_area_measured | Perovskite_band_gap_graded | Perovskite_composition_a_ions_coefficients | Perovskite_composition_leadfree | Perovskite_composition_long_form | Perovskite_deposition_number_of_deposition_steps,0.17385165812825265,0.02262602410065083,0.1714120028918532,3.842693845342362,4.805097026915165
7,Backcontact_thickness_list | Cell_number_of_cells_per_substrate | Cell_stack_sequence | Encapsulation | Outdoor_periodic_JV_measurements | Perovskite_composition_leadfree | Perovskite_composition_long_form,0.1738422189974823,0.017419604911058786,0.19598287105312706,3.769273328787797,4.733315934092365
8,Cell_area_total | Encapsulation | Perovskite_band_gap | Perovskite_band_gap_graded | Perovskite_composition_a_ions_coefficients | Perovskite_composition_long_form | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_list_of_layers,0.17383977744829296,0.02253632134537225,0.19413040962820327,3.7903060691647354,4.738765594383021
5,Perovskite_band_gap | Perovskite_composition_b_ions_coefficients | Perovskite_composition_long_form | Perovskite_deposition_number_of_deposition_steps | Perovskite_dimension_2D,0.17370363485902388,0.03522317603417276,0.18916987943633967,3.811967001837956,4.753327954708411
7,Module_JV_data_recalculated_per_cell | Perovskite_band_gap | Perovskite_composition_c_ions_coefficients | Perovskite_composition_leadfree | Perovskite_deposition_thermal_annealing_time | Perovskite_dimension_2D3D_mixture | Perovskite_dimension_list_of_layers,0.1736698721919752,0.045614313055264616,0.21625305669369366,3.7521874495130354,4.673268917568546
7,Add_lay_back | Outdoor_tested | Perovskite_composition_a_ions_coefficients | Perovskite_composition_long_form | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_3D_with_2D_capping_layer,0.17337546589231265,0.010337204464986736,0.20743943320637737,3.7857754487149857,4.699472071216165
8,Cell_area_measured | Cell_stack_sequence | Perovskite_band_gap_graded | Perovskite_composition_b_ions_coefficients | Perovskite_composition_c_ions_coefficients | Perovskite_composition_leadfree | Perovskite_deposition_number_of_deposition_steps | Perovskite_deposition_solvent_annealing,0.1732108728044578,0.035845928855370274,0.17870187079896682,3.7776471399061218,4.783912850800681
4,Perovskite_composition_a_ions_coefficients | Perovskite_composition_inorganic | Perovskite_composition_long_form | Perovskite_dimension_2D,0.17318936156128537,0.019502056870537743,0.1944086410709578,3.8338726987795764,4.737947479748601
7,Backcontact_thickness_list | Cell_number_of_cells_per_substrate | Cell_semitransparent | Perovskite_composition_a_ions_coefficients | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_dimension_0D | Perovskite_single_crystal,0.17317346669714673,0.001970508252064562,0.1858468315412467,3.814406028983661,4.7630583441636976
6,Backcontact_thickness_list | Cell_area_total | Module | Perovskite_composition_c_ions_coefficients | Perovskite_composition_leadfree | Perovskite_composition_perovskite_inspired_structure,0.17313177899477716,0.022785236655460575,0.19095601494532444,3.8000884578645815,4.748089638826647
7,Backcontact_thickness_list | ETL_stack_sequence | Perovskite_composition_a_ions_coefficients | Perovskite_composition_b_ions_coefficients | Perovskite_composition_leadfree | Perovskite_deposition_solvents_mixing_ratios | Perovskite_deposition_thermal_annealing_time,0.17312984456734196,0.030141191968989216,0.2237293002692483,3.661842237672276,4.6509261082627456
8,Cell_area_measured | Cell_area_total | ETL_stack_sequence | Outdoor_periodic_JV_measurements | Perovskite_composition_c_ions_coefficients | Perovskite_composition_perovskite_ABC3_structure | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_dimension_2D,0.1730901226069036,0.011231458557000492,0.17355093598751814,3.7948273986339784,4.798891034018052
6,Cell_area_measured | Cell_area_total | Perovskite_composition_b_ions_coefficients | Perovskite_composition_long_form | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_dimension_3D_with_2D_capping_layer,0.17287498984333582,0.02305675588745095,0.18778192244996228,3.7980064332281827,4.757394524061862
7,Cell_stack_sequence | Outdoor_periodic_JV_measurements | Perovskite_band_gap | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic | Perovskite_dimension_0D | Perovskite_dimension_3D_with_2D_capping_layer,0.17284442311793993,0.034961716492085196,0.1770271624048826,3.8219296734868706,4.788787803476103
5,Add_lay_front | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic | Perovskite_dimension_0D | Perovskite_dimension_3D_with_2D_capping_layer,0.17282715454578365,0.02314331021916615,0.1951155704865607,3.8053957997096854,4.735868181401012
4,Outdoor_periodic_JV_measurements | Perovskite_composition_a_ions_coefficients | Perovskite_composition_inorganic | Perovskite_composition_long_form,0.17277492035381903,0.01968868710762032,0.19397835493256677,3.8361401304046847,4.7392126379139
8,Encapsulation | Outdoor_tested | Perovskite_composition_a_ions_coefficients | Perovskite_composition_inorganic | Perovskite_composition_long_form | Perovskite_deposition_number_of_deposition_steps | Perovskite_dimension_2D3D_mixture | Perovskite_dimension_list_of_layers,0.17257766378552905,0.014944458068085803,0.189667832281602,3.8210136872339784,4.75186815651479
8,Add_lay_front | Cell_area_measured | ETL_stack_sequence | Outdoor_periodic_JV_measurements | Perovskite_composition_c_ions_coefficients | Perovskite_composition_leadfree | Perovskite_composition_perovskite_ABC3_structure | Perovskite_dimension_3D,0.17249818962631033,0.027571031412658986,0.18546329614584534,3.785729327651609,4.764180114883296
4,Module_JV_data_recalculated_per_cell | Perovskite_composition_a_ions_coefficients | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_solvents_mixing_ratios,0.17241038978331458,0.016218934384088248,0.21724813050703407,3.784006153061495,4.670301298663502
5,Perovskite_composition_b_ions_coefficients | Perovskite_composition_long_form | Perovskite_deposition_number_of_deposition_steps | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_3D,0.17198483308012824,0.026270982873362405,0.21864207728619056,3.736732352842024,4.666140942964516
5,Module_JV_data_recalculated_per_cell | Perovskite_composition_a_ions_coefficients | Perovskite_composition_inorganic | Perovskite_deposition_solvents_mixing_ratios | Perovskite_deposition_thermal_annealing_temperature,0.17189706182281062,0.017211184982098057,0.20532866765635038,3.764191500966177,4.705725781340749
5,Module_JV_data_recalculated_per_cell | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_solvent_annealing,0.17172936181848777,0.020998968881705934,0.1909618187477623,3.8186782130170114,4.748072608217587
8,Encapsulation | Perovskite_composition_b_ions_coefficients | Perovskite_composition_c_ions_coefficients | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_thermal_annealing_time | Perovskite_dimension_2D | Perovskite_dimension_3D_with_2D_capping_layer | Perovskite_single_crystal,0.17157606500018588,0.012130723105637706,0.21446041843219665,3.7503086776337375,4.67861037109953
4,Encapsulation | Perovskite_composition_inorganic | Perovskite_composition_long_form | Perovskite_deposition_solvents_mixing_ratios,0.17151323583549224,0.017242687247906896,0.21546322357361802,3.7671881502782663,4.675623104164407
8,Encapsulation | Perovskite_composition_a_ions_coefficients | Perovskite_composition_c_ions_coefficients | Perovskite_deposition_number_of_deposition_steps | Perovskite_deposition_solvents_mixing_ratios | Perovskite_deposition_thermal_annealing_temperature | Perovskite_dimension_3D | Perovskite_dimension_3D_with_2D_capping_layer,0.17140562037375748,0.019151648861443896,0.1862175721781999,3.7930462983621402,4.761973744589415
3,Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic | Perovskite_composition_long_form,0.1710019177015448,0.019175986568131048,0.19697419882059697,3.7882199213985244,4.730397019435263
8,Cell_area_measured | Cell_stack_sequence | Perovskite_band_gap | Perovskite_composition_c_ions_coefficients | Perovskite_composition_long_form | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_2D,0.17092994113784776,0.015383766820982248,0.21773740312759493,3.6593089815067237,4.668841444121129
6,Module_JV_data_recalculated_per_cell | Perovskite_composition_a_ions_coefficients | Perovskite_composition_long_form | Perovskite_composition_perovskite_ABC3_structure | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_3D,0.170833073237712,0.011744687302675253,0.2043491049658609,3.8065957785285596,4.708625177346867
8,Cell_area_measured | Cell_number_of_cells_per_substrate | Cell_semitransparent | Module_number_of_cells_in_module | Perovskite_composition_leadfree | Perovskite_composition_long_form | Perovskite_dimension_3D_with_2D_capping_layer | Perovskite_single_crystal,0.17074920106141156,0.03151126087352311,0.17698927717393276,3.8446190370066176,4.788898027189277
5,Cell_area_measured | Module | Perovskite_composition_leadfree | Perovskite_composition_long_form | Perovskite_dimension_3D_with_2D_capping_layer,0.1706734929323053,0.027262022836315437,0.16967108126052521,3.86375847442621,4.810142301511545
6,Cell_flexible | ETL_stack_sequence | Module_number_of_cells_in_module | Perovskite_composition_a_ions_coefficients | Perovskite_composition_inorganic | Perovskite_composition_perovskite_inspired_structure,0.1704587445650044,0.017583987129538327,0.19723882133825132,3.8117052662724835,4.7296175471515545
5,Cell_area_measured | ETL_stack_sequence | Module_number_of_cells_in_module | Perovskite_composition_leadfree | Perovskite_deposition_quenching_induced_crystallisation,0.17044548518783198,0.016410094870166328,0.16432900365127312,3.8401042588784255,4.825590971951822
6,Add_lay_back | Cell_area_measured | Cell_area_total | Outdoor_periodic_JV_measurements | Perovskite_composition_a_ions_coefficients | Perovskite_composition_leadfree,0.17030198045766928,0.027690642072963408,0.16115197652979107,3.887640172099568,4.834755158478086
5,Module_JV_data_recalculated_per_cell | Outdoor_tested | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic | Perovskite_dimension_3D,0.17030068972242873,0.021208155267844163,0.19397894034678975,3.8059950264199736,4.739210916866453
8,Add_lay_back | Add_lay_front | Outdoor_periodic_JV_measurements | Perovskite_composition_a_ions_coefficients | Perovskite_composition_long_form | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_list_of_layers | Perovskite_single_crystal,0.1700542586304359,0.012333279847657412,0.20450634783901855,3.8087261848376017,4.7081598763332115
8,Add_lay_back | Add_lay_front | Module_number_of_cells_in_module | Perovskite_band_gap | Perovskite_composition_a_ions_coefficients | Perovskite_composition_c_ions_coefficients | Perovskite_composition_perovskite_inspired_structure | Perovskite_dimension_0D,0.1700311489492968,0.032671644211049795,0.1842603710746269,3.809856159884387,4.7676967380999695
8,Cell_area_total | Cell_stack_sequence | Outdoor_periodic_JV_measurements | Perovskite_band_gap | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic | Perovskite_composition_perovskite_inspired_structure | Perovskite_dimension_list_of_layers,0.16994901928109607,0.030800201746285692,0.17274746695290266,3.831989541171176,4.801223194481673
7,Module | Module_number_of_cells_in_module | Perovskite_band_gap_graded | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic | Perovskite_deposition_solvent_annealing | Perovskite_dimension_list_of_layers,0.16983949589324832,0.022322737955743736,0.1898057502007534,3.816607291954735,4.7514637571323615
6,Module | Module_number_of_cells_in_module | Perovskite_composition_b_ions_coefficients | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic | Perovskite_deposition_solvent_annealing,0.16968175695263862,0.021643288118111233,0.19401402216413033,3.8106964237551124,4.739107779399462
8,Backcontact_thickness_list | ETL_stack_sequence | Perovskite_composition_leadfree | Perovskite_composition_long_form | Perovskite_deposition_solvents_mixing_ratios | Perovskite_deposition_thermal_annealing_time | Perovskite_dimension_0D | Perovskite_single_crystal,0.1696088533331969,0.03774715928720279,0.22142298969255436,3.673238679176766,4.65782996587528
7,Add_lay_front | Cell_area_measured | Outdoor_periodic_JV_measurements | Outdoor_tested | Perovskite_composition_leadfree | Perovskite_composition_long_form | Perovskite_composition_perovskite_ABC3_structure,0.16929457172983017,0.0243773199654437,0.1686502700693414,3.855315721350562,4.8130982017200035
3,Perovskite_composition_b_ions_coefficients | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic,0.16915893730294052,0.020810738502750236,0.19510746522002365,3.8086204868060203,4.735892026673607
8,Cell_area_measured | Cell_area_total | Cell_semitransparent | Cell_stack_sequence | ETL_stack_sequence | Outdoor_tested | Perovskite_composition_leadfree | Perovskite_deposition_quenching_induced_crystallisation,0.16914773752466175,0.0064878894621204644,0.15549525346186777,3.8540425531410056,4.851029214500479
6,Add_lay_front | Backcontact_thickness_list | Perovskite_composition_leadfree | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_thermal_annealing_temperature | Perovskite_dimension_3D,0.16912366810766333,0.016740490414035,0.16961556567633085,3.830687920169279,4.810303101280485
7,ETL_stack_sequence | Perovskite_composition_c_ions_coefficients | Perovskite_composition_inorganic | Perovskite_composition_long_form | Perovskite_composition_perovskite_ABC3_structure | Perovskite_dimension_0D | Perovskite_single_crystal,0.16895223488020308,0.01810504219365788,0.19699130827901346,3.771349632591096,4.730346625685719
